X2020,X1.Accidental.discharge.of.firearms,M,X0,X0.1,X0.2,X0.3,X0.4,X1,X1.1,X0.5,X0.6,X0.7,X0.8,X0.9,X0.10,X0.11,X0.12,X0.13,X0.14,X0.15,X0.16,X0.17,X0.18,X2,X2.1
2020,"49 Assault (homicide) by hanging, strangulation and suffocation",T,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,50 Assault (homicide) by sharp object,M,0,0,0,1,3,3,4,1,0,1,0,1,0,0,0,0,0,0,0,0,14,0,14
2020,50 Assault (homicide) by sharp object,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,50 Assault (homicide) by sharp object,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,50 Assault (homicide) by sharp object,T,0,0,0,1,3,3,4,2,0,1,0,1,0,0,0,0,0,0,0,0,15,0,15
2020,51 Asthma,M,0,0,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,1,3,0,12,0,12
2020,51 Asthma,F,0,0,0,0,1,0,0,2,0,2,1,0,0,0,1,1,2,1,3,0,14,0,14
2020,51 Asthma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,51 Asthma,T,0,0,1,1,1,0,1,2,0,2,1,1,1,0,3,2,2,2,6,0,26,0,26
2020,52 Atherosclerosis,M,0,0,0,0,0,0,0,0,1,0,0,0,1,9,9,4,11,9,14,0,58,0,58
2020,52 Atherosclerosis,F,0,0,0,0,0,0,0,0,0,0,2,3,1,1,6,7,9,14,21,0,64,0,64
2020,52 Atherosclerosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,52 Atherosclerosis,T,0,0,0,0,0,0,0,0,1,0,2,3,2,10,15,11,20,23,35,0,122,0,122
2020,"53 Atherosclerotic cardiovascular disease, so described",M,0,0,0,0,0,0,1,4,4,8,20,50,76,80,70,41,28,34,36,0,438,14,452
2020,"53 Atherosclerotic cardiovascular disease, so described",F,0,0,0,0,0,0,3,1,0,2,2,10,30,25,33,19,27,32,34,0,216,2,218
2020,"53 Atherosclerotic cardiovascular disease, so described",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"53 Atherosclerotic cardiovascular disease, so described",T,0,0,0,0,0,0,4,5,4,10,22,60,106,105,103,60,55,66,70,0,654,16,670
2020,"54 Atrial fibrillation and atrial flutter, unspecified",M,0,0,0,0,0,0,0,0,0,0,2,2,0,2,9,13,13,28,36,0,104,1,105
2020,"54 Atrial fibrillation and atrial flutter, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,12,18,42,95,0,176,1,177
2020,"54 Atrial fibrillation and atrial flutter, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"54 Atrial fibrillation and atrial flutter, unspecified",T,0,0,0,0,0,0,0,0,0,0,2,3,1,5,14,25,31,70,131,0,280,2,282
2020,55 Bacterial pneumonia,M,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,0,5,1,6
2020,55 Bacterial pneumonia,F,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,6,0,6
2020,55 Bacterial pneumonia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,55 Bacterial pneumonia,T,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,2,3,0,11,1,12
2020,"56 Benign neoplasms of eye, brain and other parts of central nervous system",M,0,0,0,0,0,0,0,0,2,0,0,1,3,1,2,0,1,0,0,0,10,0,10
2020,"56 Benign neoplasms of eye, brain and other parts of central nervous system",F,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,3,2,0,11,0,11
2020,"56 Benign neoplasms of eye, brain and other parts of central nervous system",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"56 Benign neoplasms of eye, brain and other parts of central nervous system",T,0,0,0,0,0,0,0,0,2,1,0,2,3,2,2,2,2,3,2,0,21,0,21
2020,57 Benign neoplasms of other and unspecified sites,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
2020,57 Benign neoplasms of other and unspecified sites,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2
2020,57 Benign neoplasms of other and unspecified sites,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,57 Benign neoplasms of other and unspecified sites,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,4,0,4
2020,58 Bronchiectasis,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,5,1,6
2020,58 Bronchiectasis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0,6,1,7
2020,58 Bronchiectasis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,58 Bronchiectasis,T,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,2,4,2,0,11,2,13
2020,"59 Bronchitis, not specified as acute or chronic",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"59 Bronchitis, not specified as acute or chronic",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,"59 Bronchitis, not specified as acute or chronic",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"59 Bronchitis, not specified as acute or chronic",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,60 Cardiomyopathy,M,1,0,0,0,0,0,1,1,1,8,4,11,4,6,10,8,4,8,2,0,68,1,69
2020,60 Cardiomyopathy,F,1,0,1,0,0,0,0,1,0,2,2,6,1,3,8,5,1,0,4,0,35,0,35
2020,60 Cardiomyopathy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,60 Cardiomyopathy,T,2,0,1,0,0,0,1,2,1,10,6,17,5,9,18,13,5,8,6,0,103,1,104
2020,61 Cerebral infarction,M,1,0,0,0,0,0,0,0,0,0,1,5,7,5,4,11,10,5,13,0,59,3,62
2020,61 Cerebral infarction,F,0,1,0,0,0,0,0,0,0,1,2,1,2,5,7,8,11,17,23,0,77,1,78
2020,61 Cerebral infarction,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,61 Cerebral infarction,T,1,1,0,0,0,0,0,0,0,1,3,6,9,10,11,19,21,22,36,0,136,4,140
2020,62 Certain disorders involving the immune mechanism,M,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,1,0,0,8,0,8
2020,62 Certain disorders involving the immune mechanism,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,3
2020,62 Certain disorders involving the immune mechanism,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,62 Certain disorders involving the immune mechanism,T,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,2,1,2,0,0,11,0,11
2020,63 Cholelithiasis and other disorders of gallbladder,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,4,0,13,0,13
2020,63 Cholelithiasis and other disorders of gallbladder,F,0,0,0,0,0,0,1,0,0,1,1,1,1,1,4,1,2,4,4,0,21,0,21
2020,63 Cholelithiasis and other disorders of gallbladder,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,63 Cholelithiasis and other disorders of gallbladder,T,0,0,0,0,0,0,1,0,0,1,2,1,1,1,4,4,4,7,8,0,34,0,34
2020,64 Chronic atrial fibrillation,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2020,64 Chronic atrial fibrillation,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
2020,64 Chronic atrial fibrillation,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,64 Chronic atrial fibrillation,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,4
2020,65 Chronic bronchitis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3
2020,65 Chronic bronchitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65 Chronic bronchitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65 Chronic bronchitis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3
2020,"66 Chronic kidney disease, stage 5",M,0,0,0,0,0,0,0,0,2,2,1,1,2,3,2,2,6,6,4,0,31,0,31
2020,"66 Chronic kidney disease, stage 5",F,0,0,0,0,0,0,0,1,0,0,1,1,3,5,3,4,4,3,4,0,28,1,29
2020,"66 Chronic kidney disease, stage 5",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"66 Chronic kidney disease, stage 5",T,0,0,0,0,0,0,0,1,2,2,2,2,5,8,5,6,10,9,8,0,59,1,60
2020,"67 Coagulation defects, purpura and other hemorrhagic conditions",M,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,7,0,7
2020,"67 Coagulation defects, purpura and other hemorrhagic conditions",F,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,1,0,7,0,7
2020,"67 Coagulation defects, purpura and other hemorrhagic conditions",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"67 Coagulation defects, purpura and other hemorrhagic conditions",T,0,0,0,0,0,0,1,0,0,0,3,1,0,2,0,2,3,1,1,0,14,0,14
2020,68 Conduction disorders and cardiac dysrhythmias,M,0,0,0,0,1,0,0,0,1,0,0,1,2,0,3,3,6,5,10,0,32,0,32
2020,68 Conduction disorders and cardiac dysrhythmias,F,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5,2,4,4,18,0,36,0,36
2020,68 Conduction disorders and cardiac dysrhythmias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,68 Conduction disorders and cardiac dysrhythmias,T,0,0,0,0,2,0,1,0,1,0,1,1,2,0,8,5,10,9,28,0,68,0,68
2020,69 Congenital malformations of heart,M,12,1,0,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,18,4,22
2020,69 Congenital malformations of heart,F,6,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,13,1,14
2020,69 Congenital malformations of heart,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,69 Congenital malformations of heart,T,18,1,1,2,3,1,0,1,1,2,0,1,1,1,1,1,1,0,0,0,31,5,36
2020,70 Congenital malformations of respiratory system,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2020,70 Congenital malformations of respiratory system,F,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2020,70 Congenital malformations of respiratory system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,70 Congenital malformations of respiratory system,T,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2020,71 Congestive heart failure,M,0,0,0,0,0,0,0,0,0,3,0,1,3,12,13,16,31,48,60,0,187,0,187
2020,71 Congestive heart failure,F,0,0,0,0,0,0,0,1,0,0,1,2,2,2,7,21,18,43,103,0,200,0,200
2020,71 Congestive heart failure,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,71 Congestive heart failure,T,0,0,0,0,0,0,0,1,0,3,1,3,5,14,20,37,49,91,163,0,387,0,387
2020,"72 COVID-19, virus identified",M,0,0,0,0,0,0,1,1,4,5,5,10,20,44,54,79,104,138,133,0,590,8,598
2020,"72 COVID-19, virus identified",F,0,0,0,0,1,2,0,1,2,2,3,6,9,31,33,38,65,104,189,0,483,3,486
2020,"72 COVID-19, virus identified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"72 COVID-19, virus identified",T,0,0,0,0,1,2,1,2,6,7,8,16,29,75,87,117,169,242,322,0,1073,11,1084
2020,"73 COVID-19, virus not identified",M,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,2,0,0,12,0,12
2020,"73 COVID-19, virus not identified",F,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,5,6,0,15,1,16
2020,"73 COVID-19, virus not identified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"73 COVID-19, virus not identified",T,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,6,4,7,6,0,27,1,28
2020,74 Crohn's disease and ulcerative colitis,M,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,0,8,0,8
2020,74 Crohn's disease and ulcerative colitis,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,3,0,10,0,10
2020,74 Crohn's disease and ulcerative colitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,74 Crohn's disease and ulcerative colitis,T,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,2,2,3,0,18,0,18
2020,"75 Cutaneous T-cell lymphoma, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2020,"75 Cutaneous T-cell lymphoma, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,"75 Cutaneous T-cell lymphoma, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"75 Cutaneous T-cell lymphoma, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
2020,76 Cystic fibrosis,M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,76 Cystic fibrosis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,76 Cystic fibrosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,76 Cystic fibrosis,T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2020,"77 Decubitus ulcer and pressure area, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2020,"77 Decubitus ulcer and pressure area, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2020,"77 Decubitus ulcer and pressure area, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"77 Decubitus ulcer and pressure area, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,3
2020,78 Diabetes mellitus,M,0,0,0,1,1,1,1,5,5,14,21,35,41,43,57,64,56,46,35,0,422,4,426
2020,78 Diabetes mellitus,F,0,0,1,0,1,1,3,2,3,4,9,15,25,28,38,43,41,46,57,0,314,3,317
2020,78 Diabetes mellitus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,78 Diabetes mellitus,T,0,0,1,1,2,2,4,7,8,18,30,50,66,71,95,107,97,92,92,0,736,7,743
2020,79 Diseases of appendix,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,79 Diseases of appendix,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2020,79 Diseases of appendix,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,79 Diseases of appendix,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2020,80 Diseases of esophagus,M,1,0,0,0,0,0,0,0,1,0,0,1,0,1,2,2,3,4,5,0,20,0,20
2020,80 Diseases of esophagus,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,3,4,0,11,1,12
2020,80 Diseases of esophagus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,80 Diseases of esophagus,T,1,0,0,0,0,0,0,0,1,0,1,1,0,1,2,4,5,7,9,0,31,1,32
2020,"81 Diseases of oral cavity, salivary glands and jaws",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2020,"81 Diseases of oral cavity, salivary glands and jaws",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"81 Diseases of oral cavity, salivary glands and jaws",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"81 Diseases of oral cavity, salivary glands and jaws",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2020,82 Diseases of pericardium and acute myocarditis,M,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,4,1,5
2020,82 Diseases of pericardium and acute myocarditis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2020,82 Diseases of pericardium and acute myocarditis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,82 Diseases of pericardium and acute myocarditis,T,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,5,1,6
2020,83 Diseases of peritoneum,M,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,0,6,1,7
2020,83 Diseases of peritoneum,F,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,3,3,0,11,0,11
2020,83 Diseases of peritoneum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,83 Diseases of peritoneum,T,0,0,0,0,0,0,0,0,0,1,2,1,2,2,1,1,0,5,3,0,17,1,18
2020,84 Disorders of adrenal glands,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2020,84 Disorders of adrenal glands,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2
2020,84 Disorders of adrenal glands,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,84 Disorders of adrenal glands,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,0,3
2020,85 Disorders of thyroid gland,M,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,85 Disorders of thyroid gland,F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,5,0,10,0,10
2020,85 Disorders of thyroid gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,85 Disorders of thyroid gland,T,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,5,0,11,0,11
2020,"86 Disorders related to short gestation and low birth weight, not elsewhere classified",M,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,17
2020,"86 Disorders related to short gestation and low birth weight, not elsewhere classified",F,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8
2020,"86 Disorders related to short gestation and low birth weight, not elsewhere classified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"86 Disorders related to short gestation and low birth weight, not elsewhere classified",T,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,25
2020,87 Diverticular disease of intestine,M,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,3,2,0,12,0,12
2020,87 Diverticular disease of intestine,F,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,5,3,5,0,17,1,18
2020,87 Diverticular disease of intestine,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,87 Diverticular disease of intestine,T,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,6,6,6,7,0,29,1,30
2020,88 Dorsopathies,M,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,2,2,1,0,9,0,9
2020,88 Dorsopathies,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,5,0,5
2020,88 Dorsopathies,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,88 Dorsopathies,T,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,2,4,1,0,14,0,14
2020,89 Down's syndrome,M,1,0,0,0,0,0,1,0,0,3,5,1,2,1,0,0,0,0,0,0,14,0,14
2020,89 Down's syndrome,F,2,0,0,0,1,0,1,0,0,2,1,2,3,0,0,0,0,0,0,0,12,0,12
2020,89 Down's syndrome,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,89 Down's syndrome,T,3,0,0,0,1,0,2,0,0,5,6,3,5,1,0,0,0,0,0,0,26,0,26
2020,"90 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2020,"90 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,3
2020,"90 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"90 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,0,4
2020,91 Duodenal ulcer,M,0,0,0,0,0,0,0,0,0,1,2,0,1,4,4,2,1,5,4,0,24,0,24
2020,91 Duodenal ulcer,F,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,4,3,0,15,0,15
2020,91 Duodenal ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,91 Duodenal ulcer,T,0,0,0,0,0,0,0,0,0,1,2,0,3,4,6,4,3,9,7,0,39,0,39
2020,92 Dyspepsia and other diseases of stomach and duodenum,M,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2020,92 Dyspepsia and other diseases of stomach and duodenum,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,6,0,6
2020,92 Dyspepsia and other diseases of stomach and duodenum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,92 Dyspepsia and other diseases of stomach and duodenum,T,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,2,0,1,0,8,0,8
2020,93 Emphysema,M,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,2,2,0,17,0,17
2020,93 Emphysema,F,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,2,2,0,17,0,17
2020,93 Emphysema,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,93 Emphysema,T,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,7,4,4,0,34,0,34
2020,94 Epilepsy,M,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,5,0,5
2020,94 Epilepsy,F,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,7,0,7
2020,94 Epilepsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,94 Epilepsy,T,0,0,0,0,1,0,1,1,0,0,0,1,0,4,1,0,1,1,1,0,12,0,12
2020,95 Essential (primary) hypertension,M,0,0,0,0,0,0,0,0,0,0,2,1,4,10,11,8,12,9,10,0,67,0,67
2020,95 Essential (primary) hypertension,F,0,0,0,0,0,0,0,1,0,0,0,1,3,3,8,3,13,24,40,0,94,2,96
2020,95 Essential (primary) hypertension,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,95 Essential (primary) hypertension,T,0,0,0,0,0,0,0,1,0,0,2,2,7,13,19,11,25,33,50,0,161,2,163
2020,96 Fall from one level to another,M,0,0,0,0,1,2,5,2,2,1,1,1,0,5,6,7,1,3,5,0,40,2,42
2020,96 Fall from one level to another,F,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,5,1,6
2020,96 Fall from one level to another,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,96 Fall from one level to another,T,0,0,0,0,1,3,5,2,2,1,1,2,1,6,7,7,1,4,5,0,45,3,48
2020,97 Fall on same level,M,0,0,0,0,0,0,0,0,1,1,2,0,1,2,7,5,4,9,2,0,32,2,34
2020,97 Fall on same level,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,6,7,12,0,32,0,32
2020,97 Fall on same level,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,97 Fall on same level,T,0,0,0,0,0,0,0,0,1,1,2,0,1,3,10,8,10,16,14,0,64,2,66
2020,"98 Falling, jumping or pushed from a high place, undetermined intent",M,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2020,"98 Falling, jumping or pushed from a high place, undetermined intent",F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2020,"98 Falling, jumping or pushed from a high place, undetermined intent",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,"98 Falling, jumping or pushed from a high place, undetermined intent",T,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2
2020,99 Fibrosis and cirrhosis of liver,M,0,0,0,0,0,0,1,1,1,6,9,18,19,16,26,14,4,12,4,0,129,2,131
2020,99 Fibrosis and cirrhosis of liver,F,0,0,0,0,0,0,1,2,4,3,6,5,21,14,12,14,11,5,4,0,99,3,102
2020,99 Fibrosis and cirrhosis of liver,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,99 Fibrosis and cirrhosis of liver,T,0,0,0,0,0,0,2,3,5,9,15,23,40,30,38,28,15,17,8,0,228,5,233
2020,100 Gastric ulcer,M,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,5,0,5
2020,100 Gastric ulcer,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,5,0,5
2020,100 Gastric ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,100 Gastric ulcer,T,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,2,0,10,0,10
