calendar_year,cause,gender,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_40_44,age_45_49,age_50_54,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_89,age_90_plus,grand_total
2022,59 Cholelithiasis and other disorders of gallbladder,M,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,1,9,25
2022,59 Cholelithiasis and other disorders of gallbladder,F,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,8,16
2022,59 Cholelithiasis and other disorders of gallbladder,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,59 Cholelithiasis and other disorders of gallbladder,T,0,0,0,0,0,0,0,0,0,0,2,3,4,7,5,2,17,41
2022,60 Chronic atrial fibrillation,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022,60 Chronic atrial fibrillation,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2022,60 Chronic atrial fibrillation,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,60 Chronic atrial fibrillation,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3
2022,61 Chronic bronchitis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,61 Chronic bronchitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2022,61 Chronic bronchitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,61 Chronic bronchitis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2022,"62 Chronic kidney disease, stage 5",M,0,0,0,0,0,0,0,0,0,1,3,2,7,4,7,7,7,41
2022,"62 Chronic kidney disease, stage 5",F,0,0,1,0,0,0,0,0,0,1,2,2,2,3,3,6,4,26
2022,"62 Chronic kidney disease, stage 5",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"62 Chronic kidney disease, stage 5",T,0,0,1,0,0,0,0,0,0,2,5,4,9,7,10,13,11,67
2022,"63 Coagulation defects, purpura and other hemorrhagic conditions",M,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,9
2022,"63 Coagulation defects, purpura and other hemorrhagic conditions",F,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,8
2022,"63 Coagulation defects, purpura and other hemorrhagic conditions",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"63 Coagulation defects, purpura and other hemorrhagic conditions",T,1,1,0,0,0,0,0,0,1,0,2,0,1,4,2,3,1,17
2022,64 Conduction disorders and cardiac dysrhythmias,M,0,0,0,0,1,1,0,3,0,1,0,2,5,5,7,9,12,48
2022,64 Conduction disorders and cardiac dysrhythmias,F,0,0,1,0,0,0,2,0,0,0,1,2,4,2,4,6,16,39
2022,64 Conduction disorders and cardiac dysrhythmias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,64 Conduction disorders and cardiac dysrhythmias,T,0,0,1,0,1,1,2,3,0,1,1,4,9,7,11,15,28,87
2022,65 Congenital malformations of heart,M,4,0,0,0,2,1,1,1,5,0,2,0,1,1,1,1,0,21
2022,65 Congenital malformations of heart,F,11,0,1,0,1,1,0,2,0,0,3,0,1,2,0,0,1,23
2022,65 Congenital malformations of heart,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,65 Congenital malformations of heart,T,15,0,1,0,3,2,1,3,5,0,5,0,2,3,1,1,1,44
2022,66 Congenital malformations of respiratory system,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,66 Congenital malformations of respiratory system,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,66 Congenital malformations of respiratory system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,66 Congenital malformations of respiratory system,T,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,67 Congestive heart failure,M,0,0,0,0,0,1,0,0,0,2,3,9,14,20,27,55,69,203
2022,67 Congestive heart failure,F,0,0,0,0,0,0,0,0,0,0,4,3,13,19,37,56,145,278
2022,67 Congestive heart failure,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,67 Congestive heart failure,T,0,0,0,0,0,1,0,0,0,2,7,12,27,39,64,111,214,481
2022,"68 COVID-19, virus identified",M,1,0,0,0,0,1,1,2,5,10,40,65,94,112,124,158,183,826
2022,"68 COVID-19, virus identified",F,0,1,1,0,0,0,3,4,4,10,32,40,47,68,93,144,258,721
2022,"68 COVID-19, virus identified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"68 COVID-19, virus identified",T,1,1,1,0,0,1,4,6,9,20,72,105,141,180,217,302,441,1547
2022,"69 COVID-19, virus not identified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,"69 COVID-19, virus not identified",F,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,5
2022,"69 COVID-19, virus not identified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"69 COVID-19, virus not identified",T,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,1,6
2022,70 Crohn's disease and ulcerative colitis,M,0,0,0,0,0,0,0,0,1,0,1,1,2,3,2,0,0,12
2022,70 Crohn's disease and ulcerative colitis,F,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,1,1,11
2022,70 Crohn's disease and ulcerative colitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,70 Crohn's disease and ulcerative colitis,T,0,0,0,0,0,0,0,0,1,0,4,4,2,4,4,1,1,23
2022,"71 Cutaneous T-cell lymphoma, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,"71 Cutaneous T-cell lymphoma, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"71 Cutaneous T-cell lymphoma, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"71 Cutaneous T-cell lymphoma, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,72 Cystic fibrosis,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022,72 Cystic fibrosis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,72 Cystic fibrosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,72 Cystic fibrosis,T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022,"73 Decubitus ulcer and pressure area, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3
2022,"73 Decubitus ulcer and pressure area, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,5
2022,"73 Decubitus ulcer and pressure area, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"73 Decubitus ulcer and pressure area, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,8
2022,74 Diabetes mellitus,M,0,0,0,0,0,3,1,10,11,14,46,51,59,57,62,43,38,426
2022,74 Diabetes mellitus,F,0,0,0,1,1,1,2,1,8,11,21,20,33,44,36,52,61,304
2022,74 Diabetes mellitus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,74 Diabetes mellitus,T,0,0,0,1,1,4,3,11,19,25,67,71,92,101,98,95,99,730
2022,"75 Discharge of firearms, undetermined intent",M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022,"75 Discharge of firearms, undetermined intent",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"75 Discharge of firearms, undetermined intent",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"75 Discharge of firearms, undetermined intent",T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2022,76 Diseases of appendix,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2022,76 Diseases of appendix,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,76 Diseases of appendix,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,76 Diseases of appendix,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
2022,77 Diseases of esophagus,M,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,2,5,16
2022,77 Diseases of esophagus,F,0,0,0,0,0,0,0,0,1,0,1,2,0,3,2,4,6,19
2022,77 Diseases of esophagus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,77 Diseases of esophagus,T,0,0,0,0,0,0,0,0,1,0,1,2,2,5,7,6,11,35
2022,"78 Diseases of oral cavity, salivary glands and jaws",M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2022,"78 Diseases of oral cavity, salivary glands and jaws",F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2022,"78 Diseases of oral cavity, salivary glands and jaws",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"78 Diseases of oral cavity, salivary glands and jaws",T,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3
2022,79 Diseases of pericardium and acute myocarditis,M,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,5
2022,79 Diseases of pericardium and acute myocarditis,F,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5
2022,79 Diseases of pericardium and acute myocarditis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,79 Diseases of pericardium and acute myocarditis,T,0,1,0,1,0,0,0,0,0,0,0,2,2,1,0,1,1,10
2022,80 Diseases of peritoneum,M,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,8
2022,80 Diseases of peritoneum,F,0,0,0,0,0,0,0,0,0,0,1,1,3,2,1,2,1,11
2022,80 Diseases of peritoneum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,80 Diseases of peritoneum,T,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,4,2,19
2022,81 Disorders of adrenal glands,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2022,81 Disorders of adrenal glands,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
2022,81 Disorders of adrenal glands,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,81 Disorders of adrenal glands,T,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,4
2022,82 Disorders of pituitary gland,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,82 Disorders of pituitary gland,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,82 Disorders of pituitary gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,82 Disorders of pituitary gland,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,83 Disorders of thyroid gland,M,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,7
2022,83 Disorders of thyroid gland,F,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,1,7,16
2022,83 Disorders of thyroid gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,83 Disorders of thyroid gland,T,0,0,0,0,0,0,0,0,2,0,1,1,1,3,1,3,10,23
2022,"84 Disorders related to short gestation and low birth weight, not elsewhere classified",M,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2022,"84 Disorders related to short gestation and low birth weight, not elsewhere classified",F,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2022,"84 Disorders related to short gestation and low birth weight, not elsewhere classified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"84 Disorders related to short gestation and low birth weight, not elsewhere classified",T,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2022,85 Diverticular disease of intestine,M,0,0,0,0,0,0,0,0,0,0,1,1,1,4,2,3,3,15
2022,85 Diverticular disease of intestine,F,0,0,0,0,0,0,0,0,0,0,3,1,1,4,5,8,10,33
2022,85 Diverticular disease of intestine,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,85 Diverticular disease of intestine,T,0,0,0,0,0,0,0,0,0,0,4,2,2,8,7,11,13,48
2022,86 Dorsopathies,M,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,2,8
2022,86 Dorsopathies,F,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,7
2022,86 Dorsopathies,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,86 Dorsopathies,T,0,0,0,0,0,0,0,0,0,0,4,0,1,2,5,1,2,15
2022,87 Down's syndrome,M,3,0,0,1,0,0,0,1,0,2,3,0,1,1,0,0,0,15
2022,87 Down's syndrome,F,0,1,0,0,1,0,0,0,0,1,5,1,0,0,0,0,0,14
2022,87 Down's syndrome,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,87 Down's syndrome,T,3,1,0,1,1,0,0,1,0,3,8,1,1,1,0,0,0,29
2022,"88 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",M,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5
2022,"88 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",F,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,5
2022,"88 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"88 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",T,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,2,10
2022,89 Duodenal ulcer,M,0,0,0,0,0,1,0,0,0,1,5,2,3,5,2,1,1,22
2022,89 Duodenal ulcer,F,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,5,5,18
2022,89 Duodenal ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,89 Duodenal ulcer,T,0,0,0,0,0,1,0,0,0,1,5,3,5,6,5,6,6,40
2022,90 Dyspepsia and other diseases of stomach and duodenum,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2022,90 Dyspepsia and other diseases of stomach and duodenum,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5
2022,90 Dyspepsia and other diseases of stomach and duodenum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,90 Dyspepsia and other diseases of stomach and duodenum,T,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,6
2022,91 Ectopic pregnancy,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,91 Ectopic pregnancy,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2022,91 Ectopic pregnancy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,91 Ectopic pregnancy,T,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2022,92 Emphysema,M,0,0,0,0,0,0,0,1,0,0,2,2,2,3,6,1,0,17
2022,92 Emphysema,F,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,3,5,27
2022,92 Emphysema,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,92 Emphysema,T,0,0,0,0,0,0,0,1,0,0,2,6,7,8,11,4,5,44
2022,93 Enteropathy-type (intestinal) T-cell lymphoma,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,93 Enteropathy-type (intestinal) T-cell lymphoma,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,93 Enteropathy-type (intestinal) T-cell lymphoma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,93 Enteropathy-type (intestinal) T-cell lymphoma,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,94 Epilepsy,M,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,7
2022,94 Epilepsy,F,0,0,0,1,2,0,0,1,0,1,0,0,2,0,1,1,1,10
2022,94 Epilepsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,94 Epilepsy,T,0,0,0,1,2,1,0,1,0,1,0,1,2,1,2,1,1,17
2022,95 Essential (primary) hypertension,M,0,0,0,0,0,0,0,2,0,0,10,14,14,11,12,10,21,101
2022,95 Essential (primary) hypertension,F,0,0,0,0,0,0,0,1,0,1,2,3,9,8,20,30,57,132
2022,95 Essential (primary) hypertension,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,95 Essential (primary) hypertension,T,0,0,0,0,0,0,0,3,0,1,12,17,23,19,32,40,78,233
2022,96 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,96 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,96 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,96 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,97 Fall from one level to another,M,0,1,0,0,0,0,0,1,2,0,2,4,5,5,5,3,3,35
2022,97 Fall from one level to another,F,1,0,0,0,0,1,0,0,0,0,0,0,3,6,2,0,3,16
2022,97 Fall from one level to another,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,97 Fall from one level to another,T,1,1,0,0,0,1,0,1,2,0,2,4,8,11,7,3,6,51
2022,98 Fall on same level,M,0,0,2,0,0,1,0,1,0,1,1,2,4,12,14,23,18,80
2022,98 Fall on same level,F,0,0,0,0,0,0,0,0,0,0,0,0,4,7,15,18,38,82
2022,98 Fall on same level,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,98 Fall on same level,T,0,0,2,0,0,1,0,1,0,1,1,2,8,19,29,41,56,162
2022,99 Fibromyalgia,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,99 Fibromyalgia,F,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3
2022,99 Fibromyalgia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,99 Fibromyalgia,T,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3
2022,100 Fibrosis and cirrhosis of liver,M,0,0,0,0,0,1,0,3,11,10,22,21,17,15,16,16,3,152
2022,100 Fibrosis and cirrhosis of liver,F,0,0,0,0,0,0,2,1,7,9,18,24,22,16,11,6,1,131
2022,100 Fibrosis and cirrhosis of liver,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,100 Fibrosis and cirrhosis of liver,T,0,0,0,0,0,1,2,4,18,19,40,45,39,31,27,22,4,283
2022,101 Gastric ulcer,M,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,7
2022,101 Gastric ulcer,F,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,0,0,9
2022,101 Gastric ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,101 Gastric ulcer,T,0,0,0,0,0,0,0,0,0,0,3,1,2,2,8,0,0,16
2022,102 Gastritis and duodenitis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,102 Gastritis and duodenitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,102 Gastritis and duodenitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,102 Gastritis and duodenitis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,103 Gastroenteritis and colitis of unspecified origin,M,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,7
2022,103 Gastroenteritis and colitis of unspecified origin,F,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,5,9
2022,103 Gastroenteritis and colitis of unspecified origin,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,103 Gastroenteritis and colitis of unspecified origin,T,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,7,16
2022,104 Gastrojejunal ulcer,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,104 Gastrojejunal ulcer,F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022,104 Gastrojejunal ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,104 Gastrojejunal ulcer,T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022,"105 Haemorrhoids, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"105 Haemorrhoids, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,"105 Haemorrhoids, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,"105 Haemorrhoids, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2022,106 Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106 Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022,106 Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,106 Hantavirus (cardio)-pulmonary syndrome [HPS] [HCPS],T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2022,107 Hemolytic anemias,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2022,107 Hemolytic anemias,F,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,5
2022,107 Hemolytic anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,107 Hemolytic anemias,T,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,6
2022,108 Hernia,M,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,9,2,19
2022,108 Hernia,F,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,4,6,20
2022,108 Hernia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,108 Hernia,T,0,0,0,0,0,0,0,0,1,1,3,1,1,2,9,13,8,39
2022,109 Herpesviral (herpes simplex) infections,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
2022,109 Herpesviral (herpes simplex) infections,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
2022,109 Herpesviral (herpes simplex) infections,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,109 Herpesviral (herpes simplex) infections,T,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5
2022,110 Hodgkin's disease,M,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4
2022,110 Hodgkin's disease,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,110 Hodgkin's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,110 Hodgkin's disease,T,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4
2022,111 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,M,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,4
2022,111 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,F,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4
2022,111 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,111 Human immunodeficiency virus (HIV) disease resulting in infectious and parasitic diseases,T,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,8
2022,112 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,112 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,112 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,112 Human immunodeficiency virus (HIV) disease resulting in malignant neoplasms,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,113 Human immunodeficiency virus (HIV) disease resulting in other conditions,M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2022,113 Human immunodeficiency virus (HIV) disease resulting in other conditions,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,113 Human immunodeficiency virus (HIV) disease resulting in other conditions,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,113 Human immunodeficiency virus (HIV) disease resulting in other conditions,T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2022,114 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,114 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022,114 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,114 Human immunodeficiency virus (HIV) disease resulting in other specified diseases,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2022,115 Hyperplasia of prostate,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,13
2022,115 Hyperplasia of prostate,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,115 Hyperplasia of prostate,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,115 Hyperplasia of prostate,T,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7,13
2022,116 Hypertensive heart and renal disease,M,0,0,0,0,0,0,1,0,0,0,1,1,6,6,3,6,18,43
2022,116 Hypertensive heart and renal disease,F,0,0,0,0,0,0,0,0,0,0,1,3,3,7,7,8,18,47
2022,116 Hypertensive heart and renal disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,116 Hypertensive heart and renal disease,T,0,0,0,0,0,0,1,0,0,0,2,4,9,13,10,14,36,90
2022,117 Hypertensive heart disease,M,0,0,0,0,0,0,1,4,3,4,14,14,20,14,19,18,29,152
2022,117 Hypertensive heart disease,F,0,0,0,0,0,0,0,2,0,3,8,9,10,15,21,32,77,180
2022,117 Hypertensive heart disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
