X2021,X1.Accidental.drowning.and.submersion,M,X0,X1,X0.1,X1.1,X0.2,X1.2,X3,X1.3,X0.3,X1.4,X0.4,X1.5,X0.5,X0.6,X0.7,X0.8,X0.9,X0.10,X1.6,X0.11,X9,X1.7,X10
2021,50 Cardiomyopathy,F,1,0,1,0,0,1,0,1,1,2,0,4,4,1,7,4,2,5,10,0,43,1,44
2021,50 Cardiomyopathy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,50 Cardiomyopathy,T,1,0,1,0,0,2,0,2,3,5,3,9,9,6,12,7,11,12,19,0,99,3,102
2021,51 Cerebral infarction,M,0,0,0,0,0,0,0,0,1,1,0,2,5,14,5,8,7,13,11,0,66,1,67
2021,51 Cerebral infarction,F,0,0,0,0,0,0,0,2,1,1,1,0,2,7,14,6,8,25,16,0,82,1,83
2021,51 Cerebral infarction,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,51 Cerebral infarction,T,0,0,0,0,0,0,0,2,2,2,1,2,7,21,19,14,15,38,27,0,148,2,150
2021,52 Certain disorders involving the immune mechanism,M,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,5,1,6
2021,52 Certain disorders involving the immune mechanism,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2
2021,52 Certain disorders involving the immune mechanism,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,52 Certain disorders involving the immune mechanism,T,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,2,0,0,7,1,8
2021,53 Cholelithiasis and other disorders of gallbladder,M,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,5,3,6,6,0,28,0,28
2021,53 Cholelithiasis and other disorders of gallbladder,F,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,2,3,11,0,22,0,22
2021,53 Cholelithiasis and other disorders of gallbladder,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,53 Cholelithiasis and other disorders of gallbladder,T,0,0,0,0,0,0,0,0,0,1,1,0,3,3,5,6,5,9,17,0,50,0,50
2021,54 Chronic atrial fibrillation,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,54 Chronic atrial fibrillation,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,54 Chronic atrial fibrillation,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,54 Chronic atrial fibrillation,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,55 Chronic bronchitis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,55 Chronic bronchitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2021,55 Chronic bronchitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,55 Chronic bronchitis,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,0,3
2021,"56 Chronic kidney disease, stage 4",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2021,"56 Chronic kidney disease, stage 4",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2021,"56 Chronic kidney disease, stage 4",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"56 Chronic kidney disease, stage 4",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
2021,"57 Chronic kidney disease, stage 5",M,0,0,0,0,0,0,0,1,0,0,0,4,3,4,6,3,7,5,6,0,39,0,39
2021,"57 Chronic kidney disease, stage 5",F,0,0,0,0,0,1,1,0,0,1,0,1,1,1,5,7,7,7,6,0,38,0,38
2021,"57 Chronic kidney disease, stage 5",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"57 Chronic kidney disease, stage 5",T,0,0,0,0,0,1,1,1,0,1,0,5,4,5,11,10,14,12,12,0,77,0,77
2021,"58 Coagulation defects, purpura and other hemorrhagic conditions",M,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1,0,0,0,7,0,7
2021,"58 Coagulation defects, purpura and other hemorrhagic conditions",F,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,4
2021,"58 Coagulation defects, purpura and other hemorrhagic conditions",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"58 Coagulation defects, purpura and other hemorrhagic conditions",T,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,2,2,0,1,0,11,0,11
2021,59 Conduction disorders and cardiac dysrhythmias,M,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,4,7,6,0,23,0,23
2021,59 Conduction disorders and cardiac dysrhythmias,F,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,2,5,5,14,0,33,1,34
2021,59 Conduction disorders and cardiac dysrhythmias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,59 Conduction disorders and cardiac dysrhythmias,T,0,0,0,0,1,0,0,0,0,0,0,2,5,0,3,5,9,12,20,0,56,1,57
2021,60 Congenital malformations of heart,M,8,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,13,2,15
2021,60 Congenital malformations of heart,F,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,8,2,10
2021,60 Congenital malformations of heart,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,60 Congenital malformations of heart,T,13,0,0,1,0,1,2,3,0,0,0,0,1,1,1,2,0,0,0,0,21,4,25
2021,61 Congenital malformations of respiratory system,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2021,61 Congenital malformations of respiratory system,F,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2021,61 Congenital malformations of respiratory system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,61 Congenital malformations of respiratory system,T,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
2021,62 Congestive heart failure,M,0,0,0,0,0,1,0,0,0,1,3,2,5,2,14,18,25,48,68,0,186,1,187
2021,62 Congestive heart failure,F,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,23,23,42,110,0,216,0,216
2021,62 Congestive heart failure,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,62 Congestive heart failure,T,0,0,0,0,0,1,0,0,0,1,3,2,7,7,25,41,48,90,178,0,402,1,403
2021,"63 Contact with knife, sword or dagger",M,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,"63 Contact with knife, sword or dagger",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"63 Contact with knife, sword or dagger",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"63 Contact with knife, sword or dagger",T,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,"64 COVID-19, virus identified",M,0,1,0,0,2,0,3,11,10,30,32,63,92,102,150,155,166,156,158,0,1113,18,1131
2021,"64 COVID-19, virus identified",F,1,0,0,1,1,2,4,8,7,15,22,37,46,64,88,98,114,137,174,0,809,10,819
2021,"64 COVID-19, virus identified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"64 COVID-19, virus identified",T,1,1,0,1,3,2,7,19,17,45,54,100,138,166,238,253,280,293,332,0,1922,28,1950
2021,"65 COVID-19, virus not identified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,0,3
2021,"65 COVID-19, virus not identified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4,0,4
2021,"65 COVID-19, virus not identified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"65 COVID-19, virus not identified",T,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,7,0,7
2021,66 Crohn's disease and ulcerative colitis,M,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,7,0,7
2021,66 Crohn's disease and ulcerative colitis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
2021,66 Crohn's disease and ulcerative colitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,66 Crohn's disease and ulcerative colitis,T,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,2,0,9,0,9
2021,"67 Cutaneous T-cell lymphoma, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021,"67 Cutaneous T-cell lymphoma, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2021,"67 Cutaneous T-cell lymphoma, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"67 Cutaneous T-cell lymphoma, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2021,68 Cystic fibrosis,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2021,68 Cystic fibrosis,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
2021,68 Cystic fibrosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,68 Cystic fibrosis,T,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3
2021,"69 Decubitus ulcer and pressure area, unspecified",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2021,"69 Decubitus ulcer and pressure area, unspecified",F,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,0,7,0,7
2021,"69 Decubitus ulcer and pressure area, unspecified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"69 Decubitus ulcer and pressure area, unspecified",T,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,2,0,8,0,8
2021,70 Diabetes mellitus,M,0,0,0,0,2,1,2,6,5,6,3,28,35,56,65,54,59,43,43,0,407,1,408
2021,70 Diabetes mellitus,F,0,0,1,0,0,1,2,1,4,1,9,16,20,34,40,43,43,38,67,0,314,6,320
2021,70 Diabetes mellitus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,70 Diabetes mellitus,T,0,0,1,0,2,2,4,7,9,7,12,44,55,90,105,97,102,81,110,0,721,7,728
2021,71 Diseases of appendix,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,71 Diseases of appendix,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3
2021,71 Diseases of appendix,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,71 Diseases of appendix,T,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3
2021,72 Diseases of esophagus,M,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,4,5,0,23,0,23
2021,72 Diseases of esophagus,F,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,4,8,0,18,1,19
2021,72 Diseases of esophagus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,72 Diseases of esophagus,T,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,5,8,13,0,41,1,42
2021,"73 Diseases of oral cavity, salivary glands and jaws",M,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,0,3
2021,"73 Diseases of oral cavity, salivary glands and jaws",F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2
2021,"73 Diseases of oral cavity, salivary glands and jaws",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"73 Diseases of oral cavity, salivary glands and jaws",T,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,0,5,0,5
2021,74 Diseases of pericardium and acute myocarditis,M,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,4,1,5
2021,74 Diseases of pericardium and acute myocarditis,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,4,0,4
2021,74 Diseases of pericardium and acute myocarditis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,74 Diseases of pericardium and acute myocarditis,T,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1,0,8,1,9
2021,75 Diseases of peritoneum,M,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,0,1,0,0,0,9,0,9
2021,75 Diseases of peritoneum,F,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,3,0,3,0,11,1,12
2021,75 Diseases of peritoneum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,75 Diseases of peritoneum,T,0,0,0,0,1,0,1,0,0,2,2,2,1,1,4,0,4,0,3,0,20,1,21
2021,76 Disorders of adrenal glands,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,76 Disorders of adrenal glands,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021,76 Disorders of adrenal glands,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,76 Disorders of adrenal glands,T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021,77 Disorders of pituitary gland,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
2021,77 Disorders of pituitary gland,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3
2021,77 Disorders of pituitary gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,77 Disorders of pituitary gland,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,0,4
2021,78 Disorders of thyroid gland,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,4,0,4
2021,78 Disorders of thyroid gland,F,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,1,3,0,10,0,10
2021,78 Disorders of thyroid gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,78 Disorders of thyroid gland,T,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,6,1,3,0,14,0,14
2021,"79 Disorders related to short gestation and low birth weight, not elsewhere classified",M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
2021,"79 Disorders related to short gestation and low birth weight, not elsewhere classified",F,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
2021,"79 Disorders related to short gestation and low birth weight, not elsewhere classified",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"79 Disorders related to short gestation and low birth weight, not elsewhere classified",T,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
2021,80 Diverticular disease of intestine,M,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,3,5,2,0,14,0,14
2021,80 Diverticular disease of intestine,F,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,6,4,8,0,24,1,25
2021,80 Diverticular disease of intestine,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,80 Diverticular disease of intestine,T,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3,3,9,9,10,0,38,1,39
2021,81 Dorsopathies,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,4,0,10,0,10
2021,81 Dorsopathies,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,0,0,8,1,9
2021,81 Dorsopathies,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,81 Dorsopathies,T,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,4,0,18,1,19
2021,82 Down's syndrome,M,1,0,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,9,0,9
2021,82 Down's syndrome,F,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,7,0,7
2021,82 Down's syndrome,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,82 Down's syndrome,T,2,0,0,0,0,0,0,0,1,0,0,8,4,1,0,0,0,0,0,0,16,0,16
2021,"83 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,"83 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"83 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"83 Drugs, medicaments and biological substances causing adverse effects in therapeutic use, and their sequelae",T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,84 Duodenal ulcer,M,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,1,5,1,3,0,19,0,19
2021,84 Duodenal ulcer,F,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,1,3,2,0,17,1,18
2021,84 Duodenal ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,84 Duodenal ulcer,T,0,0,0,0,0,0,0,0,0,1,0,4,4,5,4,4,6,4,5,0,36,1,37
2021,85 Dyspepsia and other diseases of stomach and duodenum,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,4
2021,85 Dyspepsia and other diseases of stomach and duodenum,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,85 Dyspepsia and other diseases of stomach and duodenum,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,85 Dyspepsia and other diseases of stomach and duodenum,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,0,4
2021,86 Emphysema,M,0,0,0,0,0,0,0,0,0,0,1,1,1,7,4,1,4,2,1,0,22,0,22
2021,86 Emphysema,F,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,4,3,4,1,0,20,0,20
2021,86 Emphysema,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,86 Emphysema,T,0,0,0,0,0,0,0,0,0,0,2,2,2,11,5,5,7,6,2,0,42,0,42
2021,87 Epilepsy,M,0,0,0,1,1,0,1,0,2,1,0,2,1,1,1,0,0,0,0,0,11,0,11
2021,87 Epilepsy,F,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,7,0,7
2021,87 Epilepsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,87 Epilepsy,T,0,1,0,1,1,1,1,0,2,1,0,2,1,1,2,0,1,1,2,0,18,0,18
2021,88 Essential (primary) hypertension,M,0,0,0,0,0,0,0,0,0,0,1,4,2,11,11,8,12,9,13,0,71,0,71
2021,88 Essential (primary) hypertension,F,0,0,0,0,0,0,0,0,0,0,3,0,3,8,9,14,2,17,50,0,106,0,106
2021,88 Essential (primary) hypertension,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,88 Essential (primary) hypertension,T,0,0,0,0,0,0,0,0,0,0,4,4,5,19,20,22,14,26,63,0,177,0,177
2021,89 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2
2021,89 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,89 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,89 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],T,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,2
2021,90 Fall from one level to another,M,0,0,0,0,0,0,1,0,2,1,0,2,3,2,2,2,2,4,1,0,21,1,22
2021,90 Fall from one level to another,F,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,1,2,0,0,0,9,1,10
2021,90 Fall from one level to another,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,90 Fall from one level to another,T,0,0,0,0,0,0,1,0,3,2,1,3,3,2,5,3,4,4,1,0,30,2,32
2021,91 Fall on same level,M,0,0,0,0,0,0,1,0,0,1,0,1,6,1,5,6,5,10,15,0,50,1,51
2021,91 Fall on same level,F,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,3,4,8,18,0,39,0,39
2021,91 Fall on same level,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,91 Fall on same level,T,0,0,0,0,0,0,1,0,0,2,0,2,8,3,5,9,9,18,33,0,89,1,90
2021,"92 Falling, jumping or pushed from a high place, undetermined intent",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"92 Falling, jumping or pushed from a high place, undetermined intent",F,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,"92 Falling, jumping or pushed from a high place, undetermined intent",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,"92 Falling, jumping or pushed from a high place, undetermined intent",T,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,93 Fibrosis and cirrhosis of liver,M,0,0,1,0,0,1,1,3,1,4,11,21,18,26,25,10,13,11,4,0,147,3,150
2021,93 Fibrosis and cirrhosis of liver,F,0,0,0,0,0,1,0,1,0,5,5,11,16,8,25,12,9,7,3,0,101,2,103
2021,93 Fibrosis and cirrhosis of liver,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,93 Fibrosis and cirrhosis of liver,T,0,0,1,0,0,2,1,4,1,9,16,32,34,34,50,22,22,18,7,0,248,5,253
2021,94 Gastric ulcer,M,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,3,0,10,0,10
2021,94 Gastric ulcer,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,4
2021,94 Gastric ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,94 Gastric ulcer,T,0,0,0,0,0,0,0,0,0,0,1,0,3,0,5,1,0,1,3,0,14,0,14
2021,95 Gastroenteritis and colitis of unspecified origin,M,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,6,0,6
2021,95 Gastroenteritis and colitis of unspecified origin,F,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,3,0,12,0,12
2021,95 Gastroenteritis and colitis of unspecified origin,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,95 Gastroenteritis and colitis of unspecified origin,T,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,1,2,5,4,0,18,0,18
2021,96 Gastrojejunal ulcer,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2021,96 Gastrojejunal ulcer,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,96 Gastrojejunal ulcer,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,96 Gastrojejunal ulcer,T,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
2021,97 Hemolytic anemias,M,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,97 Hemolytic anemias,F,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2
2021,97 Hemolytic anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,97 Hemolytic anemias,T,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,3
2021,98 Hemorrhage of pregnancy and childbirth and placenta previa,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,98 Hemorrhage of pregnancy and childbirth and placenta previa,F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,98 Hemorrhage of pregnancy and childbirth and placenta previa,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,98 Hemorrhage of pregnancy and childbirth and placenta previa,T,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,99 Hepatosplenic T-cell lymphoma,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,99 Hepatosplenic T-cell lymphoma,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,99 Hepatosplenic T-cell lymphoma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,99 Hepatosplenic T-cell lymphoma,T,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2021,100 Hernia,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,4,0,15,1,16
2021,100 Hernia,F,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,3,2,9,0,20,1,21
2021,100 Hernia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,100 Hernia,T,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,6,8,4,13,0,35,2,37
