calendar_year,cause,gender,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_40_44,age_45_49,age_50_54,age_60_64,age_65_69,age_70_74,age_75_79,age_80_84,age_85_89,age_90_plus,grand_total
2018,57 Malignant neoplasm of eye and adnexa,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,57 Malignant neoplasm of eye and adnexa,T,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4
2018,58 Malignant neoplasms of brain,M,0,1,0,0,2,2,4,5,7,5,23,14,14,7,8,3,1,118
2018,58 Malignant neoplasms of brain,F,2,0,3,0,0,2,2,4,4,4,10,9,7,7,6,4,2,81
2018,58 Malignant neoplasms of brain,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,58 Malignant neoplasms of brain,T,2,1,3,0,2,4,6,9,11,9,33,23,21,14,14,7,3,199
2018,59 Malignant neoplasms of other parts of central nervous system,M,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4
2018,59 Malignant neoplasms of other parts of central nervous system,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
2018,59 Malignant neoplasms of other parts of central nervous system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,59 Malignant neoplasms of other parts of central nervous system,T,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0,6
2018,60 Malignant neoplasms of thyroid and other endocrine glands,M,1,2,0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,12
2018,60 Malignant neoplasms of thyroid and other endocrine glands,F,0,0,0,0,0,0,0,1,1,0,1,0,2,5,4,1,0,20
2018,60 Malignant neoplasms of thyroid and other endocrine glands,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,60 Malignant neoplasms of thyroid and other endocrine glands,T,1,2,0,0,0,1,0,1,1,1,2,0,6,5,4,1,0,32
2018,61 Other malignant neoplasms of other and unspecified sites,M,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,6
2018,61 Other malignant neoplasms of other and unspecified sites,F,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,5,4,12
2018,61 Other malignant neoplasms of other and unspecified sites,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,61 Other malignant neoplasms of other and unspecified sites,T,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,6,4,18
2018,62 Hodgkin's disease,M,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2018,62 Hodgkin's disease,F,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4
2018,62 Hodgkin's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,62 Hodgkin's disease,T,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,6
2018,63 Non-Hodgkin's lymphoma,M,0,0,0,0,0,1,2,1,1,5,11,15,19,17,15,10,10,112
2018,63 Non-Hodgkin's lymphoma,F,0,0,0,0,1,1,1,0,0,2,6,13,14,17,12,15,12,101
2018,63 Non-Hodgkin's lymphoma,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,63 Non-Hodgkin's lymphoma,T,0,0,0,0,1,2,3,1,1,7,17,28,33,34,27,25,22,213
2018,"64 Malignant neoplasms of other and unspecified lymphoid, hematopoietic and related tissue",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,"64 Malignant neoplasms of other and unspecified lymphoid, hematopoietic and related tissue",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
2018,"64 Malignant neoplasms of other and unspecified lymphoid, hematopoietic and related tissue",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"64 Malignant neoplasms of other and unspecified lymphoid, hematopoietic and related tissue",T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
2018,65 Malignant immunoproliferative diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,65 Malignant immunoproliferative diseases,F,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,5
2018,65 Malignant immunoproliferative diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,65 Malignant immunoproliferative diseases,T,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,6
2018,66 Multiple myeloma and malignant plasma cell neoplasms,M,0,0,0,0,0,0,0,0,1,1,3,9,6,13,14,11,4,67
2018,66 Multiple myeloma and malignant plasma cell neoplasms,F,0,0,0,0,0,0,0,0,1,1,4,5,5,5,8,4,1,37
2018,66 Multiple myeloma and malignant plasma cell neoplasms,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,66 Multiple myeloma and malignant plasma cell neoplasms,T,0,0,0,0,0,0,0,0,2,2,7,14,11,18,22,15,5,104
2018,67 Lymphoid leukemia,M,0,1,0,0,0,1,2,0,0,2,0,3,6,6,7,4,4,38
2018,67 Lymphoid leukemia,F,0,0,1,0,0,0,0,1,0,0,0,2,2,3,1,5,4,20
2018,67 Lymphoid leukemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,67 Lymphoid leukemia,T,0,1,1,0,0,1,2,1,0,2,0,5,8,9,8,9,8,58
2018,68 Myeloid leukemia,M,1,0,0,0,0,0,2,0,2,1,9,6,12,16,9,10,0,71
2018,68 Myeloid leukemia,F,1,0,0,1,1,0,0,1,2,5,2,1,10,9,8,5,6,57
2018,68 Myeloid leukemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,68 Myeloid leukemia,T,2,0,0,1,1,0,2,1,4,6,11,7,22,25,17,15,6,128
2018,69 Monocytic leukemia,M,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,6
2018,69 Monocytic leukemia,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4
2018,69 Monocytic leukemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,69 Monocytic leukemia,T,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,10
2018,70 Other and unspecified leukemia,M,0,0,0,0,1,0,0,0,0,0,1,5,8,1,1,5,3,26
2018,70 Other and unspecified leukemia,F,0,0,0,0,0,0,0,0,0,0,2,2,3,1,6,0,3,17
2018,70 Other and unspecified leukemia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,70 Other and unspecified leukemia,T,0,0,0,0,1,0,0,0,0,0,3,7,11,2,7,5,6,43
2018,71 Benign neoplasms of female genital organs,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,71 Benign neoplasms of female genital organs,F,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,71 Benign neoplasms of female genital organs,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,71 Benign neoplasms of female genital organs,T,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2018,"72 Benign neoplasms of eye, brain and other parts of central nervous system",M,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,7
2018,"72 Benign neoplasms of eye, brain and other parts of central nervous system",F,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,2,1,10
2018,"72 Benign neoplasms of eye, brain and other parts of central nervous system",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"72 Benign neoplasms of eye, brain and other parts of central nervous system",T,0,0,0,0,0,0,0,1,2,0,2,2,1,1,2,4,2,17
2018,73 Benign neoplasms of other and unspecified sites,M,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4
2018,73 Benign neoplasms of other and unspecified sites,F,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
2018,73 Benign neoplasms of other and unspecified sites,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,73 Benign neoplasms of other and unspecified sites,T,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,6
2018,74 Neoplasms of uncertain or unknown behavior of specified sites,M,0,0,0,0,0,0,0,0,1,1,7,8,6,9,10,10,12,68
2018,74 Neoplasms of uncertain or unknown behavior of specified sites,F,0,0,0,0,0,0,0,0,0,3,2,5,4,2,11,4,12,44
2018,74 Neoplasms of uncertain or unknown behavior of specified sites,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,74 Neoplasms of uncertain or unknown behavior of specified sites,T,0,0,0,0,0,0,0,0,1,4,9,13,10,11,21,14,24,112
2018,75 Neoplasm of uncertain or unknown behavior of unspecified sites,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,75 Neoplasm of uncertain or unknown behavior of unspecified sites,F,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2018,75 Neoplasm of uncertain or unknown behavior of unspecified sites,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,75 Neoplasm of uncertain or unknown behavior of unspecified sites,T,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2018,76 Nutritional anemias,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,76 Nutritional anemias,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018,76 Nutritional anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,76 Nutritional anemias,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2018,77 Hemolytic anemias,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,77 Hemolytic anemias,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,77 Hemolytic anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,77 Hemolytic anemias,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2018,78 Aplastic anemias,M,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,6
2018,78 Aplastic anemias,F,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,5
2018,78 Aplastic anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,78 Aplastic anemias,T,0,0,0,0,1,0,0,0,0,0,2,2,1,0,2,1,2,11
2018,79 Acute posthemorrhagic and other anemias,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4
2018,79 Acute posthemorrhagic and other anemias,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,10,14
2018,79 Acute posthemorrhagic and other anemias,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,79 Acute posthemorrhagic and other anemias,T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,11,18
2018,"80 Coagulation defects, purpura and other hemorrhagic conditions",M,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,6
2018,"80 Coagulation defects, purpura and other hemorrhagic conditions",F,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,6
2018,"80 Coagulation defects, purpura and other hemorrhagic conditions",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"80 Coagulation defects, purpura and other hemorrhagic conditions",T,1,0,0,0,0,0,0,0,1,0,0,0,2,1,3,2,2,12
2018,81 Other diseases of blood and blood-forming organs,M,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,5
2018,81 Other diseases of blood and blood-forming organs,F,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,5
2018,81 Other diseases of blood and blood-forming organs,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,81 Other diseases of blood and blood-forming organs,T,0,0,0,0,0,1,0,0,0,0,2,3,0,0,1,1,1,10
2018,82 Certain disorders involving the immune mechanism,M,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,5
2018,82 Certain disorders involving the immune mechanism,F,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,8
2018,82 Certain disorders involving the immune mechanism,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,82 Certain disorders involving the immune mechanism,T,0,0,0,0,0,0,0,0,2,1,0,2,2,1,1,0,3,13
2018,83 Disorders of thyroid gland,M,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,5
2018,83 Disorders of thyroid gland,F,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,7
2018,83 Disorders of thyroid gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,83 Disorders of thyroid gland,T,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,2,3,12
2018,84 Diabetes mellitus,M,0,0,0,1,0,1,4,3,16,14,32,28,49,41,35,44,31,323
2018,84 Diabetes mellitus,F,0,0,0,0,3,4,1,6,4,7,9,29,19,30,33,42,41,249
2018,84 Diabetes mellitus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,84 Diabetes mellitus,T,0,0,0,1,3,5,5,9,20,21,41,57,68,71,68,86,72,572
2018,85 Disorders of pituitary gland,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,85 Disorders of pituitary gland,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,85 Disorders of pituitary gland,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,85 Disorders of pituitary gland,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,86 Disorders of adrenal glands,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,86 Disorders of adrenal glands,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,86 Disorders of adrenal glands,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,86 Disorders of adrenal glands,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,87 Other endocrine diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2018,87 Other endocrine diseases,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,87 Other endocrine diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,87 Other endocrine diseases,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2018,88 Nutritional marasmus,M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
2018,88 Nutritional marasmus,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,88 Nutritional marasmus,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,88 Nutritional marasmus,T,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3
2018,89 Other and unspecified malnutrition,M,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,8
2018,89 Other and unspecified malnutrition,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
2018,89 Other and unspecified malnutrition,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,89 Other and unspecified malnutrition,T,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,3,11
2018,90 Other nutritional deficiencies,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,90 Other nutritional deficiencies,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,90 Other nutritional deficiencies,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,90 Other nutritional deficiencies,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,91 Obesity and other hyperalimentation,M,0,0,0,0,0,0,1,2,3,2,7,2,1,3,1,0,0,30
2018,91 Obesity and other hyperalimentation,F,0,0,0,0,1,0,3,2,3,3,3,1,5,3,2,3,0,35
2018,91 Obesity and other hyperalimentation,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,91 Obesity and other hyperalimentation,T,0,0,0,0,1,0,4,4,6,5,10,3,6,6,3,3,0,65
2018,"92 Volume depletion, disorders of fluid, electrolyte and acid-base balance",M,0,0,0,0,0,0,1,0,0,0,1,2,0,2,4,6,8,25
2018,"92 Volume depletion, disorders of fluid, electrolyte and acid-base balance",F,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,3,11,24
2018,"92 Volume depletion, disorders of fluid, electrolyte and acid-base balance",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"92 Volume depletion, disorders of fluid, electrolyte and acid-base balance",T,0,0,0,0,0,0,1,0,0,0,1,4,2,7,5,9,19,49
2018,93 Other metabolic disorders,M,0,1,0,0,2,2,0,0,0,2,5,4,7,7,9,4,6,55
2018,93 Other metabolic disorders,F,0,1,0,1,0,2,0,0,1,1,2,3,2,7,4,5,13,44
2018,93 Other metabolic disorders,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,93 Other metabolic disorders,T,0,2,0,1,2,4,0,0,1,3,7,7,9,14,13,9,19,99
2018,94 Organic dementia,M,0,0,0,0,0,0,0,0,0,0,4,14,41,65,150,192,268,742
2018,94 Organic dementia,F,0,0,0,0,0,0,0,0,0,0,4,8,27,68,153,308,659,1242
2018,94 Organic dementia,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,94 Organic dementia,T,0,0,0,0,0,0,0,0,0,0,8,22,68,133,303,500,927,1984
2018,95 Other and unspecified organic mental disorders,M,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,4,14
2018,95 Other and unspecified organic mental disorders,F,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,6,15
2018,95 Other and unspecified organic mental disorders,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,95 Other and unspecified organic mental disorders,T,0,0,0,0,0,0,0,0,0,0,1,1,3,1,6,6,10,29
2018,96 Mental and behavioral disorders due to use of alcohol,M,0,0,0,0,0,2,4,5,7,12,17,19,9,7,1,1,0,104
2018,96 Mental and behavioral disorders due to use of alcohol,F,0,0,0,0,0,0,1,1,1,8,5,5,0,0,0,3,1,32
2018,96 Mental and behavioral disorders due to use of alcohol,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,96 Mental and behavioral disorders due to use of alcohol,T,0,0,0,0,0,2,5,6,8,20,22,24,9,7,1,4,1,136
2018,97 Mental and behavioral disorders due to other psychoactive substance use,M,0,0,0,0,0,2,1,0,2,0,1,2,1,0,0,0,0,10
2018,97 Mental and behavioral disorders due to other psychoactive substance use,F,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2
2018,97 Mental and behavioral disorders due to other psychoactive substance use,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,97 Mental and behavioral disorders due to other psychoactive substance use,T,0,0,0,0,0,3,1,0,2,0,1,2,1,0,0,0,1,12
2018,"98 Schizophrenia, schizotypal and delusional disorders",M,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,"98 Schizophrenia, schizotypal and delusional disorders",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,"98 Schizophrenia, schizotypal and delusional disorders",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"98 Schizophrenia, schizotypal and delusional disorders",T,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2018,99 Mood (affective) disorders,M,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,4
2018,99 Mood (affective) disorders,F,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,9
2018,99 Mood (affective) disorders,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,99 Mood (affective) disorders,T,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,4,13
2018,"100 Neurotic, stress-related and somatoform disorders",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"100 Neurotic, stress-related and somatoform disorders",F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,"100 Neurotic, stress-related and somatoform disorders",U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"100 Neurotic, stress-related and somatoform disorders",T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,101 Other and unspecified mental and behavioral disorders,M,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2018,101 Other and unspecified mental and behavioral disorders,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,101 Other and unspecified mental and behavioral disorders,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,101 Other and unspecified mental and behavioral disorders,T,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
2018,102 Meningitis,M,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6
2018,102 Meningitis,F,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4
2018,102 Meningitis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,102 Meningitis,T,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,2,10
2018,103 Other inflammatory diseases of central nervous system,M,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,6
2018,103 Other inflammatory diseases of central nervous system,F,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1,0,0,6
2018,103 Other inflammatory diseases of central nervous system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,103 Other inflammatory diseases of central nervous system,T,1,0,0,0,0,1,0,0,1,1,1,1,1,2,3,0,0,12
2018,104 Parkinson's disease,M,0,0,0,0,0,0,0,0,0,0,0,2,13,25,35,39,26,140
2018,104 Parkinson's disease,F,0,0,0,0,0,0,0,0,0,0,3,3,6,13,11,20,18,74
2018,104 Parkinson's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,104 Parkinson's disease,T,0,0,0,0,0,0,0,0,0,0,3,5,19,38,46,59,44,214
2018,105 Alzheimer's disease,M,0,0,0,0,0,0,0,0,0,0,0,1,6,11,22,24,37,103
2018,105 Alzheimer's disease,F,0,0,0,0,0,0,0,0,0,0,1,2,8,8,28,55,90,196
2018,105 Alzheimer's disease,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,105 Alzheimer's disease,T,0,0,0,0,0,0,0,0,0,0,1,3,14,19,50,79,127,299
2018,106 Multiple sclerosis,M,0,0,0,0,0,0,0,2,2,1,6,3,4,4,1,2,0,30
2018,106 Multiple sclerosis,F,0,0,0,0,0,0,0,1,1,1,5,4,5,9,1,2,3,35
2018,106 Multiple sclerosis,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,106 Multiple sclerosis,T,0,0,0,0,0,0,0,3,3,2,11,7,9,13,2,4,3,65
2018,107 Epilepsy,M,0,0,0,1,0,3,2,0,1,1,1,1,2,2,0,1,0,16
2018,107 Epilepsy,F,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4
2018,107 Epilepsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,107 Epilepsy,T,0,0,0,1,0,4,3,0,1,1,1,2,2,2,0,1,1,20
2018,108 Transient cerebral ischemic attacks and related syndromes,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,108 Transient cerebral ischemic attacks and related syndromes,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,108 Transient cerebral ischemic attacks and related syndromes,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,108 Transient cerebral ischemic attacks and related syndromes,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,109 Infantile cerebral palsy,M,0,1,1,1,1,3,1,0,0,0,1,1,0,0,0,0,0,11
2018,109 Infantile cerebral palsy,F,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,6
2018,109 Infantile cerebral palsy,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,109 Infantile cerebral palsy,T,0,1,1,1,2,4,1,0,0,3,1,1,0,0,0,0,0,17
2018,110 All other diseases of nervous system,M,5,1,0,2,0,0,1,3,4,9,12,23,22,32,20,14,11,180
2018,110 All other diseases of nervous system,F,0,0,0,0,1,1,3,5,3,7,12,18,14,14,17,17,8,134
2018,110 All other diseases of nervous system,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,110 All other diseases of nervous system,T,5,1,0,2,1,1,4,8,7,16,24,41,36,46,37,31,19,314
2018,111 Diseases of the eye and adnexa,M,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2018,111 Diseases of the eye and adnexa,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,111 Diseases of the eye and adnexa,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,111 Diseases of the eye and adnexa,T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2018,112 Diseases of the ear and mastoid process,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,112 Diseases of the ear and mastoid process,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,112 Diseases of the ear and mastoid process,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,112 Diseases of the ear and mastoid process,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,113 Acute rheumatic fever,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2018,113 Acute rheumatic fever,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,113 Acute rheumatic fever,T,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
2018,113 Acute rheumatic fever,M,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,5
2018,113 Acute rheumatic fever,F,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,2,13
2018,113 Acute rheumatic fever,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,113 Acute rheumatic fever,T,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,7,2,18
2018,115 Rheumatic aortic valve diseases,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,115 Rheumatic aortic valve diseases,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,115 Rheumatic aortic valve diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,115 Rheumatic aortic valve diseases,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,116 Other chronic rheumatic heart diseases,M,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,2,1,13
2018,116 Other chronic rheumatic heart diseases,F,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,6,4,21
2018,116 Other chronic rheumatic heart diseases,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,116 Other chronic rheumatic heart diseases,T,0,0,0,0,0,0,0,0,0,0,1,2,0,4,12,8,5,34
2018,117 Essential (primary) hypertension,M,0,0,0,0,0,0,0,0,0,1,0,5,9,2,14,7,10,51
